what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400195483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400198732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400212696
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1350400227177
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1350400227287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400248661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400257478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400297553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400301207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400313366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1350400313393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400316909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400364410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400365756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400371417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400372669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400397969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400397975
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400400966
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1350400402955
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400403463
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400403834
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1350400406423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400407001
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400408893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400411181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400411516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400411521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400418955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400481732
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400481833
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1350400483394
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400483877
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400484026
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1350400485049
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400485646
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400487490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400488849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400490426
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400490431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400497345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400499117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400538042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400538451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400549843
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1350400549864
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400551618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400554979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400558446
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1350400558468
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1350400558788
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400558918
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400558987
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400598472
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400598473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400599631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400604218
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350400604382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400609938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400646477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400646500
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1350400646718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350400657824
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400662238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400665228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400666920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400666964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400668309
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1350400668324
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400671828
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400671900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400675719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400680618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400682108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400715605
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400715617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400723663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400782668
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400782700
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400787079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400791683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400793045
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1350400793062
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400793447
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400793478
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400799013
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400799199
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1350400803443
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350400804047
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1350400805992
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350400810644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400828893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400829651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400832024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400832588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350400833613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400834391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400875446
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350400875597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400888053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400965196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400965265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400966837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350400968674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400970794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400972756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350400972766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350400986720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401009512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401009580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401010754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401011940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401014001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401014065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401016047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401021553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401022667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401022719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401024864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401025404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401025456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401026599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401031289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401034099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401036445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1350401036466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1350401036466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401037861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401074210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401074811
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401077412
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401087995
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401088274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401091044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401126218
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401126251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401126826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401127610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401132030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401134210
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401134238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350401136178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401136788
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401140648
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401140826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350401144160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350401144856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401150453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350401150481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401151740
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401152122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401153052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401153319
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401155779
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401156002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401158516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401159202
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401161697
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401163320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401166239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401168162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401168488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401170180
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401170365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401173567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401173693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401174244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401174559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401176554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401197347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401197375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350401197580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350401218748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401221395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401223936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401223965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401224569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401225738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1350401226299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401231486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350401395358
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401395596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350401402045
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1350401410118
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401411414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350401412143
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1350401413504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350401417528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350401417864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1350401436739
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1350401442520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401442753
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350401443111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401443786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350401444512
